time,state,pedal_pos,brake,true_rpm,measured_rpm,filtered_rpm,cylinder,standard_target,active_target
13.409999999999759,MODE1_POWER,2,False,1502.81853172435,1500.000000000032,1497.6106036066733,0,1495.9531068503622,800.0
13.419999999999758,MODE1_POWER,2,False,1502.0671224584878,1500.000000000032,1497.8495432460093,0,1495.9531068503622,800.0
13.429999999999758,MODE1_POWER,2,False,1501.3160888972586,1500.000000000032,1498.0645889214115,0,1495.9531068503622,800.0
13.439999999999758,MODE1_POWER,2,False,1500.56543085281,1500.000000000032,1498.2581300292736,0,1495.9531068503622,800.0
13.449999999999758,MODE1_POWER,2,False,1499.8151481373836,1500.000000000032,1498.4323170263494,0,1495.9531068503622,800.0
13.459999999999757,MODE1_POWER,2,False,1499.065240563315,750.000000000016,1423.589085323716,0,1495.9531068503622,800.0
13.469999999999757,MODE1_POWER,2,False,1498.3157079430334,750.000000000016,1356.2301767913461,0,1495.9531068503622,800.0
13.479999999999757,MODE1_POWER,2,False,1497.5665500890618,750.000000000016,1295.6071591122131,0,1495.9531068503622,800.0
13.489999999999757,MODE1_POWER,2,False,1496.8177668140172,750.000000000016,1241.0464432009935,0,1495.9531068503622,800.0
13.499999999999757,MODE1_POWER,2,False,1496.0693579306103,750.000000000016,1191.9417988808957,0,1495.9531068503622,800.0
13.509999999999756,MODE1_POWER,2,False,1495.321323251645,750.000000000016,1147.7476189928077,0,1495.9531068503622,800.0
13.519999999999756,MODE1_POWER,2,False,1494.5736625900192,750.000000000016,1107.9728570935285,0,1495.9531068503622,800.0
13.529999999999756,MODE1_POWER,2,False,1493.8263757587242,750.000000000016,1072.1755713841774,0,1495.9531068503622,800.0
13.539999999999756,MODE1_POWER,2,False,1493.079462570845,750.000000000016,1039.9580142457612,0,1495.9531068503622,800.0
13.549999999999756,MODE1_POWER,2,False,1492.3329228395596,750.000000000016,1010.9622128211867,0,1495.9531068503622,800.0
13.559999999999755,MODE1_POWER,2,False,1491.5867563781399,750.000000000016,984.8659915390696,0,1495.9531068503622,800.0
13.569999999999755,MODE1_POWER,2,False,1540.8159629999507,1500.000000000032,1036.3793923851658,1,1495.9531068503622,800.0
13.579999999999755,MODE1_POWER,2,False,1540.0455550184506,1500.000000000032,1082.7414531466525,1,1495.9531068503622,800.0
13.589999999999755,MODE1_POWER,2,False,1539.2755322409414,1500.000000000032,1124.4673078319904,1,1495.9531068503622,800.0
